Total Block Instances Placed: 14586
Z_Coord | Y_Coord | Item_Name | Start_Frame
10 | 26 | snow_3x1_1f.Item.Gbx      |  90
19 | 18 | snow_3x1_1f.Item.Gbx      |  91
16 | 24 | snow_3x1_1f.Item.Gbx      |  91
12 | 17 | snow_3x1_1f.Item.Gbx      |  92
 6 | 16 | snow_3x1_1f.Item.Gbx      |  94
17 | 25 | snow_3x1_1f.Item.Gbx      |  94
22 | 22 | snow_3x1_1f.Item.Gbx      |  95
10 | 18 | snow_3x1_1f.Item.Gbx      |  96
16 | 18 | snow_3x1_1f.Item.Gbx      |  96
 1 |  1 | snow_3x1_1f.Item.Gbx      |  97
19 | 15 | snow_3x1_1f.Item.Gbx      | 100
12 | 19 | snow_3x1_1f.Item.Gbx      | 102
18 | 12 | snow_3x1_1f.Item.Gbx      | 103
25 | 19 | snow_3x1_1f.Item.Gbx      | 103
19 | 23 | snow_3x1_1f.Item.Gbx      | 103
16 | 12 | snow_3x1_1f.Item.Gbx      | 104
 3 |  0 | snow_3x1_1f.Item.Gbx      | 105
 9 |  1 | snow_3x1_1f.Item.Gbx      | 105
19 |  4 | snow_3x1_1f.Item.Gbx      | 105
 4 |  7 | snow_3x1_1f.Item.Gbx      | 106
28 | 15 | snow_3x1_1f.Item.Gbx      | 106
10 |  9 | snow_3x1_1f.Item.Gbx      | 107
21 | 12 | snow_3x1_1f.Item.Gbx      | 107
29 | 14 | snow_3x1_1f.Item.Gbx      | 107
14 | 11 | snow_3x1_1f.Item.Gbx      | 108
10 | 24 | snow_3x1_1f.Item.Gbx      | 108
 9 |  2 | snow_3x1_1f.Item.Gbx      | 109
24 |  7 | snow_3x1_1f.Item.Gbx      | 109
13 | 22 | snow_3x1_1f.Item.Gbx      | 111
13 | 10 | snow_3x1_1f.Item.Gbx      | 112
13 | 15 | snow_3x1_1f.Item.Gbx      | 112
13 | 24 | snow_3x1_1f.Item.Gbx      | 114
15 | 22 | snow_3x1_1f.Item.Gbx      | 118
 8 | 26 | snow_3x1_1f.Item.Gbx      | 118
26 | 11 | snow_3x1_1f.Item.Gbx      | 119
19 | 11 | snow_3x1_1f.Item.Gbx      | 120
14 | 10 | snow_3x1_1f.Item.Gbx      | 122
14 |  2 | snow_3x1_1f.Item.Gbx      | 123
13 |  2 | snow_3x1_1f.Item.Gbx      | 126
24 | 17 | snow_3x1_1f.Item.Gbx      | 127
13 |  2 | snow_3x1_1f.Item.Gbx      | 128
 8 | 17 | snow_3x1_1f.Item.Gbx      | 130
13 | 24 | snow_3x1_1f.Item.Gbx      | 131
10 | 26 | snow_3x1_1f.Item.Gbx      | 131
 9 | 12 | snow_3x1_1f.Item.Gbx      | 133
 3 |  7 | snow_3x1_1f.Item.Gbx      | 135
 1 | 16 | snow_3x1_1f.Item.Gbx      | 135
24 | 25 | snow_3x1_1f.Item.Gbx      | 136
 2 | 13 | snow_3x1_1f.Item.Gbx      | 137
14 | 18 | snow_3x1_1f.Item.Gbx      | 138
23 |  3 | snow_3x1_1f.Item.Gbx      | 140
12 | 22 | snow_3x1_1f.Item.Gbx      | 140
17 | 22 | snow_3x1_1f.Item.Gbx      | 140
16 |  2 | snow_3x1_1f.Item.Gbx      | 141
13 | 15 | snow_3x1_1f.Item.Gbx      | 141
26 |  6 | snow_3x1_1f.Item.Gbx      | 142
14 | 24 | snow_3x1_1f.Item.Gbx      | 142
 4 | 16 | snow_3x1_1f.Item.Gbx      | 143
29 | 16 | snow_3x1_1f.Item.Gbx      | 144
20 |  8 | snow_3x1_1f.Item.Gbx      | 146
16 | 12 | snow_3x1_1f.Item.Gbx      | 147
16 | 12 | snow_3x1_1f.Item.Gbx      | 149
25 |  6 | snow_3x1_1f.Item.Gbx      | 151
14 |  8 | snow_3x1_1f.Item.Gbx      | 154
14 |  8 | snow_3x1_1f.Item.Gbx      | 155
15 | 11 | snow_3x1_1f.Item.Gbx      | 155
18 |  2 | snow_3x1_1f.Item.Gbx      | 159
 1 | 17 | snow_3x1_1f.Item.Gbx      | 159
 5 | 18 | snow_3x1_1f.Item.Gbx      | 159
23 | 18 | snow_3x1_1f.Item.Gbx      | 159
 0 | 25 | snow_3x1_1f.Item.Gbx      | 159
 6 | 26 | snow_3x1_1f.Item.Gbx      | 159
19 |  4 | snow_3x1_1f.Item.Gbx      | 161
19 |  6 | snow_3x1_1f.Item.Gbx      | 161
25 |  6 | snow_3x1_1f.Item.Gbx      | 161
 6 | 24 | snow_3x1_1f.Item.Gbx      | 161
25 | 22 | snow_3x1_1f.Item.Gbx      | 162
15 | 18 | snow_3x1_1f.Item.Gbx      | 163
 0 | 26 | snow_3x1_1f.Item.Gbx      | 163
13 | 26 | snow_3x1_1f.Item.Gbx      | 163
16 |  6 | snow_3x1_1f.Item.Gbx      | 165
25 |  6 | snow_3x1_1f.Item.Gbx      | 165
22 | 10 | snow_3x1_1f.Item.Gbx      | 165
 3 | 25 | snow_3x1_1f.Item.Gbx      | 165
 3 | 11 | snow_3x1_1f.Item.Gbx      | 166
16 | 17 | snow_3x1_1f.Item.Gbx      | 166
 0 |  6 | snow_3x1_1f.Item.Gbx      | 169
29 | 26 | snow_3x1_1f.Item.Gbx      | 169
11 |  9 | snow_3x1_1f.Item.Gbx      | 170
12 |  8 | snow_3x1_1f.Item.Gbx      | 171
 0 | 26 | snow_3x1_1f.Item.Gbx      | 172
 0 | 20 | snow_3x1_1f.Item.Gbx      | 173
 4 | 22 | snow_3x1_1f.Item.Gbx      | 173
24 | 16 | snow_3x1_1f.Item.Gbx      | 175
 6 | 26 | snow_3x1_1f.Item.Gbx      | 175
 0 | 10 | snow_3x1_1f.Item.Gbx      | 176
29 | 26 | snow_3x1_1f.Item.Gbx      | 176
18 | 20 | snow_3x1_1f.Item.Gbx      | 179
22 |  6 | snow_3x1_1f.Item.Gbx      | 182
17 | 12 | snow_3x1_1f.Item.Gbx      | 182
25 | 16 | snow_3x1_1f.Item.Gbx      | 182
17 |  9 | snow_3x1_1f.Item.Gbx      | 184
17 | 16 | snow_3x1_1f.Item.Gbx      | 185
28 | 17 | snow_3x1_1f.Item.Gbx      | 185
21 | 20 | snow_3x1_1f.Item.Gbx      | 185
26 | 22 | snow_3x1_1f.Item.Gbx      | 185
15 | 26 | snow_3x1_1f.Item.Gbx      | 185
25 | 13 | snow_3x1_1f.Item.Gbx      | 186
 0 | 19 | snow_3x1_1f.Item.Gbx      | 186
 6 | 20 | snow_3x1_1f.Item.Gbx      | 186
15 | 20 | snow_3x1_1f.Item.Gbx      | 186
16 | 23 | snow_3x1_1f.Item.Gbx      | 186
16 | 26 | snow_3x1_1f.Item.Gbx      | 186
28 | 25 | snow_3x1_1f.Item.Gbx      | 187
28 | 26 | snow_3x1_1f.Item.Gbx      | 188
29 | 26 | snow_3x1_1f.Item.Gbx      | 190
10 | 12 | snow_3x1_1f.Item.Gbx      | 192
16 | 16 | snow_3x1_1f.Item.Gbx      | 192
16 | 16 | snow_3x1_1f.Item.Gbx      | 193
15 | 26 | snow_3x1_1f.Item.Gbx      | 193
17 |  2 | snow_3x1_1f.Item.Gbx      | 194
12 |  8 | snow_3x1_1f.Item.Gbx      | 195
12 | 25 | snow_3x1_1f.Item.Gbx      | 195
29 | 19 | snow_3x1_1f.Item.Gbx      | 196
12 | 20 | snow_3x1_1f.Item.Gbx      | 196
20 | 24 | snow_3x1_1f.Item.Gbx      | 196
11 |  6 | snow_3x1_1f.Item.Gbx      | 197
25 | 26 | snow_3x1_1f.Item.Gbx      | 198
24 | 22 | snow_3x1_1f.Item.Gbx      | 199
28 | 26 | snow_3x1_1f.Item.Gbx      | 199
19 | 26 | snow_3x1_1f.Item.Gbx      | 200
18 | 26 | snow_3x1_1f.Item.Gbx      | 202
18 | 26 | snow_3x1_1f.Item.Gbx      | 203
29 | 26 | snow_3x1_1f.Item.Gbx      | 205
 6 | 16 | snow_3x1_1f.Item.Gbx      | 207
21 | 17 | snow_3x1_1f.Item.Gbx      | 207
12 | 18 | snow_3x1_1f.Item.Gbx      | 207
25 | 12 | snow_3x1_1f.Item.Gbx      | 208
27 | 14 | snow_3x1_1f.Item.Gbx      | 208
17 | 15 | snow_3x1_1f.Item.Gbx      | 208
14 | 17 | snow_3x1_1f.Item.Gbx      | 208
 6 |  4 | snow_3x1_1f.Item.Gbx      | 209
14 | 12 | snow_3x1_1f.Item.Gbx      | 210
15 | 12 | snow_3x1_1f.Item.Gbx      | 211
14 |  9 | snow_3x1_1f.Item.Gbx      | 212
15 |  8 | snow_3x1_1f.Item.Gbx      | 213
15 | 22 | snow_3x1_1f.Item.Gbx      | 213
15 |  8 | snow_3x1_1f.Item.Gbx      | 214
14 | 22 | snow_3x1_1f.Item.Gbx      | 214
15 |  9 | snow_3x1_1f.Item.Gbx      | 215
29 | 16 | snow_3x1_1f.Item.Gbx      | 216
12 | 25 | snow_3x1_1f.Item.Gbx      | 220
17 |  8 | snow_3x1_1f.Item.Gbx      | 221
19 | 24 | snow_3x1_1f.Item.Gbx      | 221
17 | 26 | snow_3x1_1f.Item.Gbx      | 221
19 | 20 | snow_3x1_1f.Item.Gbx      | 222
29 | 26 | snow_3x1_1f.Item.Gbx      | 230
 6 | 18 | snow_3x1_1f.Item.Gbx      | 231
29 | 18 | snow_3x1_1f.Item.Gbx      | 232
29 | 20 | snow_3x1_1f.Item.Gbx      | 232
12 | 22 | snow_3x1_1f.Item.Gbx      | 232
 6 | 16 | snow_3x1_1f.Item.Gbx      | 233
22 | 22 | snow_3x1_1f.Item.Gbx      | 233
16 |  0 | snow_3x1_1f.Item.Gbx      | 234
22 | 12 | snow_3x1_1f.Item.Gbx      | 234
23 | 19 | snow_3x1_1f.Item.Gbx      | 234
25 | 26 | snow_3x1_1f.Item.Gbx      | 234
17 |  2 | snow_3x1_1f.Item.Gbx      | 235
29 | 12 | snow_3x1_1f.Item.Gbx      | 235
24 | 19 | snow_3x1_1f.Item.Gbx      | 235
10 | 18 | snow_3x1_1f.Item.Gbx      | 236
10 | 22 | snow_3x1_1f.Item.Gbx      | 236
22 |  0 | snow_3x1_1f.Item.Gbx      | 237
20 | 20 | snow_3x1_1f.Item.Gbx      | 239
23 | 22 | snow_3x1_1f.Item.Gbx      | 239
17 | 10 | snow_3x1_1f.Item.Gbx      | 240
10 | 12 | snow_3x1_1f.Item.Gbx      | 241
 9 | 24 | snow_3x1_1f.Item.Gbx      | 242
27 |  2 | snow_3x1_1f.Item.Gbx      | 243
22 |  8 | snow_3x1_1f.Item.Gbx      | 244
22 |  6 | snow_3x1_1f.Item.Gbx      | 245
23 |  9 | snow_3x1_1f.Item.Gbx      | 245
29 | 26 | snow_3x1_1f.Item.Gbx      | 245
10 |  2 | snow_3x1_1f.Item.Gbx      | 246
16 |  8 | snow_3x1_1f.Item.Gbx      | 246
10 | 20 | snow_3x1_1f.Item.Gbx      | 246
29 | 26 | snow_3x1_1f.Item.Gbx      | 246
 6 |  2 | snow_3x1_1f.Item.Gbx      | 247
 6 |  7 | snow_3x1_1f.Item.Gbx      | 247
23 | 20 | snow_3x1_1f.Item.Gbx      | 247
28 | 10 | snow_3x1_1f.Item.Gbx      | 249
29 |  2 | snow_3x1_1f.Item.Gbx      | 250
13 |  8 | snow_3x1_1f.Item.Gbx      | 250
22 | 11 | snow_3x1_1f.Item.Gbx      | 250
12 | 22 | snow_3x1_1f.Item.Gbx      | 253
12 | 26 | snow_3x1_1f.Item.Gbx      | 255
14 | 14 | snow_3x1_1f.Item.Gbx      | 256
14 | 18 | snow_3x1_1f.Item.Gbx      | 257
 6 | 20 | snow_3x1_1f.Item.Gbx      | 257
 6 | 26 | snow_3x1_1f.Item.Gbx      | 258
16 | 16 | snow_3x1_1f.Item.Gbx      | 259
13 |  2 | snow_3x1_1f.Item.Gbx      | 260
26 |  9 | snow_3x1_1f.Item.Gbx      | 260
17 | 18 | snow_3x1_1f.Item.Gbx      | 261
14 | 22 | snow_3x1_1f.Item.Gbx      | 262
14 | 16 | snow_3x1_1f.Item.Gbx      | 265
24 | 16 | snow_3x1_1f.Item.Gbx      | 266
 8 |  8 | snow_3x1_1f.Item.Gbx      | 267
18 | 15 | snow_3x1_1f.Item.Gbx      | 267
13 |  8 | snow_3x1_1f.Item.Gbx      | 268
13 |  8 | snow_3x1_1f.Item.Gbx      | 270
29 |  0 | snow_3x1_1f.Item.Gbx      | 271
 0 | 16 | snow_3x1_1f.Item.Gbx      | 274
15 |  7 | snow_3x1_1f.Item.Gbx      | 275
13 | 10 | snow_3x1_1f.Item.Gbx      | 275
 3 | 11 | snow_3x1_1f.Item.Gbx      | 276
 6 | 22 | snow_3x1_1f.Item.Gbx      | 277
12 | 10 | snow_3x1_1f.Item.Gbx      | 278
22 | 11 | snow_3x1_1f.Item.Gbx      | 278
15 | 10 | snow_3x1_1f.Item.Gbx      | 279
17 |  6 | snow_3x1_1f.Item.Gbx      | 280
11 | 24 | snow_3x1_1f.Item.Gbx      | 280
15 |  4 | snow_3x1_1f.Item.Gbx      | 281
19 | 14 | snow_3x1_1f.Item.Gbx      | 283
 6 | 18 | snow_3x1_1f.Item.Gbx      | 283
23 | 19 | snow_3x1_1f.Item.Gbx      | 283
 9 | 14 | snow_3x1_1f.Item.Gbx      | 285
14 |  9 | snow_3x1_1f.Item.Gbx      | 286
 3 | 13 | snow_3x1_1f.Item.Gbx      | 286
20 | 22 | snow_3x1_1f.Item.Gbx      | 286
 5 | 10 | snow_3x1_1f.Item.Gbx      | 287
16 | 18 | snow_3x1_1f.Item.Gbx      | 287
14 |  3 | snow_3x1_1f.Item.Gbx      | 288
 3 | 11 | snow_3x1_1f.Item.Gbx      | 288
20 | 15 | snow_3x1_1f.Item.Gbx      | 288
